"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1990351","CC","GO:1990351","transporter complex",118,0.407588564592923,1.53275271632559,0.00430822255046775,0.0907958612703657,0.0819262530536817,1087,"tags=26%, list=18%, signal=22%","FXYD2/CFTR/CLIC6/ATP1A1/UQCRQ/UQCRC2/SCNN1A/TMEM30B/NDUFB10/NDUFB6/NDUFB9/CYC1/EPS8/NDUFS8/NDUFA5/ATP1B1/NDUFB4/NDUFB3/TIMM13/KCNQ1/NDUFB11/ATP8B1/NDUFB1/NDUFA11/CALM2/UQCRHL/SMDT1/NDUFA10/PRKACA/NDUFA9/NDUFS6"
"GO:0043020","CC","GO:0043020","NADPH oxidase complex",6,-0.877326501804501,-1.91399581922699,0.00444602170936982,0.0925158832229157,0.0834782505981831,527,"tags=67%, list=9%, signal=61%","CYBB/CYBA/NCF4/NCF1"
"GO:0071745","CC","GO:0071745","IgA immunoglobulin complex",3,0.947914741783762,1.55973164092292,0.00458248472505092,0.0932794610914944,0.0841672365586896,12,"tags=33%, list=0%, signal=33%","PIGR"
"GO:0071751","CC","GO:0071751","secretory IgA immunoglobulin complex",3,0.947914741783762,1.55973164092292,0.00458248472505092,0.0932794610914944,0.0841672365586896,12,"tags=33%, list=0%, signal=33%","PIGR"
"GO:0031975","CC","GO:0031975","envelope",551,0.306697992438959,1.32661413065187,0.00497100248550124,0.0989792249613106,0.0893102055289856,2258,"tags=46%, list=36%, signal=32%","ANXA4/LGALS2/LDHB/ATP5F1C/GATM/COX5A/SDHA/BCL2L1/APP/RPL13/TXNIP/SLC25A29/UQCRQ/BAX/MAOB/CLU/UQCRC2/GATA6/MGST3/TRAK1/ASS1/AMBRA1/MTG1/ATP5MC2/MPC2/RAP1GAP2/PRKCA/HSPA9/PET100/NDUFB10/CCND1/MATR3/PGRMC2/EI24/NDUFB6/SLC25A6/NDUFB9/RPS3/CYC1/POR/SLC25A5/RPS12/ATP5F1A/TRAP1/NDUFS8/CYB5A/ATP5F1B/YBX1/MRPL49/CHMP1B/SH3BGRL2/TMPO/ATP5MF/NDUFA5/TOMM22/MTA1/UBXN4/NDUFB4/NDUFB3/DHCR7/UBA52/ATP5PO/CPT1A/TIMM13/MRPL38/TOMM20/ERBIN/ATP5MJ/NDUFB11/BLOC1S1/RPL23/FZR1/COX6B1/BIK/ATP5MC3/SPATA18/CCNI/COX7A2/SDHD/MRPL43/AK2/CHCHD3/SLC25A1/NDUFB1/TMEM14C/MRPL4/COX8A/MRPL11/ALG14/NDUFA11/MRPL24/CLPB/MVP/SHISA5/ROMO1/YME1L1/MRPL21/DST/CMTM3/MAVS/UQCRHL/DELE1/MIEF1/CDK4/COX6A1/ARL2BP/PRKCZ/SMDT1/CDH1/SNUPN/RANBP3/MRPS27/NDUFA10/PRKACA/MTCH1/MGST2/RANGAP1/NDUFA9/NDUFS6/BNIP3/LMNA/ATP5PD/NPIPA1/MRPL20/COQ9/CLMN/SLC22A18/CASP8/FBXL4/EIF5A/MAPK3/BICD2/UQCR11/TMBIM6/STAU2/PRELID3B/GLE1/NDUFAF3/MRPL54/RANBP2/MRPL3/MRPL53/MADD/MRPS21/DBI/BCL2L13/UTP18/MRPS16/ATP5PB/GOLPH3/COQ10A/AKAP1/MRPS14/NIPSNAP2/MRPL33/TRIM14/COX7B/RETSAT/ABCB6/CLK1/XPO1/ITPR3/CHMP4A/NDUFS4/FOXO3/ATAD1/ATP5MK/SIGMAR1/GABBR1/MGST1/BRAP/MRPS18B/TRA2B/NDUFA1/IGF2R/COX5B/ACADVL/VAPA/POM121C/OGT/CBX5/NUP50/NDUFS5/PUM2/SORD/CHMP4B/ATP5ME/SOD1/NXT1/CHMP2A/TIMM23B/PCID2/BAK1/NUTF2/NDUFS2/UQCRB/VAT1/MRPL19/NDUFA4/SDHAF3/NDUFA2/CAT/RTN4/ATP2A3/DLD/RAN/SDHB/MTDH/CBX3/AURKAIP1/PI4KB/IPO11/STARD7/PARK7/MFF/DCTN5/JPT1/COX4I1/MRPL30/MLXIP/COX16/HADHB/PTPN1/NUP43/TOMM7/ENO1/MRPL12/PPP1R15A/NUP62/UQCRC1/MRPL37/DNAJC1/NDUFA13/PARP16/BCL2L2/VDAC2/HSPD1/SYNE4/NMI/ATP5PF/NAT8L/AKIRIN1/GPX4/SUN1/GNAQ/SPG7/SCAF1/MYO1C/KRAS/RAE1/TYRO3/MRPL32/MCL1"
"GO:0140535","CC","GO:0140535","intracellular protein-containing complex",330,0.329295569374764,1.37981338052569,0.00662899369702239,0.119175077486673,0.10753317848698,2278,"tags=46%, list=37%, signal=31%","RNF19A/BRD8/CCL28/POLR2B/TCEA1/PPP2R5D/AMBRA1/ENC1/KANSL1L/AMFR/PCGF2/XRCC5/UBE2L6/USP22/PRKAA1/PSME1/FTH1/VCP/PSMC4/MAT2A/CNOT1/SMG1/PSMB1/RANBP10/FZR1/GTF2H2C/DPM3/TOB1/POLR2I/FBXW4/AHR/TRAPPC1/POLR1D/DCAF8/PPP4R1/MCM3/CCN1/LAMTOR5/PSMD2/CAST/CDH1/RING1/MLLT3/PSMD3/ARIH1/PRKACA/TAF2/FBXL17/GTF2E2/PPP2R1A/PSMA3/DDB1/PSMD4/TRAPPC9/RNF11/PRKAR1A/CAMK2D/ELOB/PSMB10/PCGF3/SKP1/PDCD6/PHC1/SEL1L/GTF2F2/SYVN1/FBXL19/ECPAS/FBXL4/CSNK2A2/DCAF12/MAT2B/CNOT9/CNOT8/PSMC5/FBXL8/POLR2A/RUVBL2/OS9/PPP2CA/BABAM2/WDR26/CAMK2G/NAA38/POLA2/PSMF1/FBXO7/ADA2/MEAF6/ZER1/CUL3/PSMB2/UBQLN1/PPP2R1B/UBE4B/PHC2/CSNK2B/PSMA4/BRAP/CNOT7/HSP90AB1/TMEM183A/CNOT2/KANSL1/PSMB6/OGT/ASB1/EP300/PRKDC/CRCP/CDC73/PSMB9/DMAP1/CDKN1B/PSMB7/POLR2L/SUGT1/TSPAN17/PRKAR1B/UBE2N/FBXO32/POLG/TAF1L/FBXL3/PPP4R2/TXNL1/PSMD8/WWP2/MSL2/POLR2G/UBE2B/PSMB3/ELP1/FBXL2/PSMD12/POLR2F/CNOT11/PSMB5/PSMB8/KANSL3/DDX1/RPN1/TAF10/TBPL1/PRAMEF6/TNFAIP1/CDC27/ATXN7L3/PPP3R1/CDC26/MSL1"
"GO:0005587","CC","GO:0005587","collagen type IV trimer",3,0.935853934399742,1.53988637207887,0.00712830957230143,0.125794399525915,0.113505876414432,400,"tags=100%, list=6%, signal=94%","COL4A1/COL4A2/COL4A5"
"GO:0098890","CC","GO:0098890","extrinsic component of postsynaptic membrane",4,0.874097930420657,1.55594683013134,0.0108803165182987,0.155582629021147,0.140384172335658,459,"tags=50%, list=7%, signal=46%","FARP1/SCRIB"
"GO:0005667","CC","GO:0005667","transcription regulator complex",217,0.347015326742713,1.40426476510341,0.0115626788780767,0.161403373280878,0.14563630344066,1941,"tags=41%, list=31%, signal=30%","HNF1B/SOX4/LMO4/RBP1/ZFPM1/WWTR1/RFX5/TCEA1/ATF7IP/RBBP4/GATA6/PBX1/TP53/CHD3/STAT1/HDAC2/YAP1/PHF12/CCND1/GMNN/CEBPD/KLF5/HEBP1/ASCC3/TAF1D/NCOA2/JUND/KLF4/SOX9/SMAD2/RCOR3/IRF9/MTA1/HDAC1/CTBP1/SP3/SFPQ/TRIM28/SMAD5/GTF2H2C/HDAC9/PBX2/AHR/PYGO2/MAX/CHD4/CDK4/IVNS1ABP/CAST/SF1/TAF2/BATF2/GTF2E2/RARA/HMGB1/HNRNPAB/NCOR2/GTF2F2/RBBP7/PRDM16/PTOV1/NCOA6/YY1/RBM14/MXI1/XBP1/TLE5/RELA/CTBP2/FOXO3/CEBPG/MTA2/SKI/RCOR1/H1-0/RBPJ/N4BP2L2/CBX5/ADNP/EP300/PRKDC/CDK2/LMO2/DACH1/GPS2/STAT6/NPAS2/MED14/TAF1L/NFYC"
"GO:0030055","CC","GO:0030055","cell-substrate junction",266,0.333228762886335,1.37181168283101,0.0127076134210233,0.172813717051622,0.155932000822812,1470,"tags=36%, list=24%, signal=29%","FGFR3/CAV2/ALCAM/CAV1/GRB7/ITGB1/RPS19/ANXA5/ITGB5/SLC9A3R2/SCARB2/HSPA5/ADAM9/RPLP0/MISP/SORBS2/ADAM10/AMBRA1/NCKAP1/ITGA2/RPL10A/RPS16/CD59/HSPA9/HSPG2/RPL19/PTPRA/RPS3/RPL31/RPL22/RPS9/RPS29/PARVA/ARF1/RPL12/RPS14/RHOB/RPLP2/RHOU/RPS17/RPL5/RPS4X/RPS18/RPL4/RPS5/RPL13A/RPL37A/RPL9/MAP4K4/ERBIN/TRIP6/CDC42EP1/YWHAE/RPS8/MPRIP/EPB41L2/RPL23/ITGB6/TNS3/ADD1/RPL27/ATP6V0C/RRAS2/RPL8/DST/ANXA1/HTT/PACSIN2/RPL30/CDH2/YWHAQ/RPS2/PCBP2/RPL18/RAC1/MAPK1/RAB21/NUMB/AHNAK/CASK/RPS7/RPS13/MAPK3/CD81/BCAR1/RPS3A/P4HB/RPS11/PPIB/GNA13/EPPK1/RPL6/CD46/FERMT2/FHL2/FLOT1"
"GO:0070469","CC","GO:0070469","respirasome",61,0.446806028017229,1.52726956387118,0.0134684624616616,0.177533575047949,0.160190788339933,1945,"tags=57%, list=31%, signal=40%","COX5A/SDHA/UQCRQ/UQCRC2/NDUFB10/NDUFB6/NDUFB9/CYC1/NDUFS8/NDUFA5/NDUFB4/NDUFB3/NDUFB11/COX6B1/COX7A2/SDHD/NDUFB1/COX8A/NDUFA11/UQCRHL/COX6A1/NDUFA10/NDUFA9/NDUFS6/UQCR11/COX7B/NDUFS4/NDUFA1/COX5B/NDUFS5/NDUFS2/UQCRB/NDUFA4/NDUFA2/SDHB"
"GO:0045202","CC","GO:0045202","synapse",487,0.300786148555527,1.29260382465677,0.0138219895287958,0.180524078585869,0.162889157474579,1264,"tags=24%, list=20%, signal=21%","CAMK2N1/PLD1/SPTBN1/ITGB1/LAMA5/RPS19/SYT13/BCL2L1/APP/NAPA/RNF19A/LYPD1/ATP1A1/AGRN/SEPTIN2/CAPS/CLU/FARP1/MAL2/RPLP0/SORBS2/GABARAP/LZTS3/ADAM10/OXR1/RPL24/LRP6/ITGA2/DBN1/LY6E/DYNLL2/RPL19/USH1C/STXBP3/RPS21/PTPRA/F3/RPS3/OBSL1/NCL/SLC6A6/RPS25/ATP6AP2/COL4A5/RPL22/XRN1/RPS9/EPS8/APH1A/SCRIB/ARF1/RPL12/RPS14/MPST/ANXA9/SYPL1/RPS20/SPTBN2/RPS4X/CANX/VCP/RPS18/C4B/PTCH1/SLC12A4/UBA52/CTBP1/TNIK/ERBIN/CTNND1/HOMER2/CYFIP2/PRR12/GLUL/TANC1/RPL14/NQO1/DRD5/CDK16/ADD1/RPS23/SPG11/RAB35/C1QBP/CCN1/RPL8/HTT/ALDH1A1/TSC2/PACSIN2/RPL30/PRKCZ/CAST/CDH1/CDH2/LAMP1/ELAVL1/PRKACA/UTRN/TEP1/PCBP2/MECP2/RPS27/RAC1/MAPK1/PPP2R1A/PSMA3/RPL37/PRKAR1A/RAB21/NUMB/BNIP3/CLCN3/GPC1/PKP4/CAPRIN1/CASK/RPS7/RPS13"
"GO:0120114","CC","GO:0120114","Sm-like protein family complex",48,0.468379040213772,1.5342332568933,0.0161092150170648,0.198567532507781,0.17916999397182,1664,"tags=40%, list=27%, signal=29%","SNRNP70/LUC7L/SNRPD3/LUC7L3/SF3A2/SF3B5/DDX39B/SF3B3/SF3A1/SF3B1/SF3B6/SNU13/SNRPD2/PRPF18/SNRPB2/NAA38/SNRPC/SF3B2/SNRPB"
"GO:0060170","CC","GO:0060170","ciliary membrane",19,0.584192251356042,1.57853947193545,0.0206125707649877,0.22945618067818,0.207041211570151,786,"tags=32%, list=13%, signal=28%","PROM1/SEPTIN2/SCNN1A/DHRS3/PTCH1/DRD5"
"GO:0097574","CC","GO:0097574","lateral part of cell",3,0.894651801583454,1.47209096032471,0.0244399185336049,0.2518695901222,0.227265114160146,655,"tags=100%, list=11%, signal=89%","NUMA1/KCNE3/KCNQ1"
"GO:0032010","CC","GO:0032010","phagolysosome",5,-0.806299799698514,-1.66585467848721,0.0309653916211293,0.281539131420148,0.254036316221046,57,"tags=60%, list=1%, signal=59%","ADAM8/NCF4/NCF1"
"GO:0000428","CC","GO:0000428","DNA-directed RNA polymerase complex",33,0.489114409481179,1.48902688921683,0.0348510399100618,0.295408051542878,0.266550418115764,2191,"tags=61%, list=35%, signal=39%","POLR2B/TCEA1/GTF2H2C/POLR2I/POLR1D/MCM3/CAST/TAF2/GTF2E2/GTF2F2/POLR2A/POLA2/CRCP/CDC73/POLR2L/TAF1L/POLR2G/POLR2F/TAF10/TBPL1"
"GO:0031254","CC","GO:0031254","cell trailing edge",10,-0.662869944210401,-1.67314916593772,0.036867676478994,0.303009805204691,0.273409576511707,756,"tags=50%, list=12%, signal=44%","ICAM2/FLOT2/SELPLG/MSN/PSTPIP1"
"GO:0034708","CC","GO:0034708","methyltransferase complex",46,0.445530639611232,1.44759077879173,0.0375085557837098,0.304251368105028,0.274529854406887,2922,"tags=70%, list=47%, signal=37%","SPP1/RBBP4/HDAC2/SNRPD3/ERH/HDAC9/MAX/CHD8/RBBP7/SNRPD2/NCOA6/RUVBL2/SNRPB/KANSL1/CBX5/SETD1B/PRMT1/WDR82/KDM6B/KMT2D/KMT2C/AEBP2/MEN1/HDAC7/BAP1/SNRPE/WTAP/SNRPG/SNRPD1/RAMAC/KDM6A/SCG2"
"GO:0008091","CC","GO:0008091","spectrin",5,0.770708992679073,1.45850578280131,0.0474102938788764,0.341411126386893,0.308059573909723,747,"tags=80%, list=12%, signal=70%","SPTBN1/SPTBN2/EPB41L2/SPTAN1"
"GO:0014069","CC","GO:0014069","postsynaptic density",121,0.353908006230562,1.33621710203021,0.0495098039215686,0.347248869831981,0.313327043594498,1055,"tags=26%, list=17%, signal=22%","CAMK2N1/SPTBN1/RPS19/ATP1A1/RPLP0/LZTS3/ADAM10/DBN1/RPS3/RPS25/EPS8/SCRIB/ARF1/RPL12/RPS14/RPS18/PTCH1/TNIK/CTNND1/HOMER2/PRR12/TANC1/RPL14/ADD1/RPL8/TSC2/RPL30/PRKCZ/CDH2/PCBP2/RPS27"
"GO:0036477","CC","GO:0036477","somatodendritic compartment",294,0.300689292804382,1.24898764012467,0.0554150632215503,0.365004150525733,0.329347857746192,1303,"tags=25%, list=21%, signal=21%","SLC12A2/ALCAM/TGFB2/PLK2/ITGB1/MLPH/APP/NUMA1/CCL28/ATP1A1/MYO10/CLU/FARP1/SORBS2/LZTS3/TRAK1/ADAM10/STAT1/ASS1/LRP6/ENC1/DBN1/CCNG1/TMPRSS3/AMFR/SLC6A6/ATP6AP2/RACK1/XRN1/IFT57/RPS6/PRKAA1/SPTBN2/CANX/KCNE3/C4B/PTCH1/HDAC1/KCNQ1/SFPQ/CTNND1/IL6ST/HOMER2/GLUL/TANC1/CD2AP/NQO1/MAX/SPG11/CCN1/HTT/PRKCZ/RPL28/PRKACA/NRSN2/DMWD/CKB/RAC1/RANGAP1/PPP2R1A/MAPK8IP3/RARA/BNIP3/FKBP4/HNRNPAB/ATXN10/SLC38A2/CAPRIN1/ZC3H14/SYAP1/MARK3/COBL/STAU2"
"GO:0034366","CC","GO:0034366","spherical high-density lipoprotein particle",3,0.841339137799412,1.38436846282522,0.0644942294636796,0.389586493148375,0.351528816153072,172,"tags=33%, list=3%, signal=32%","CLU"
"GO:0005923","CC","GO:0005923","bicellular tight junction",44,0.429616090730085,1.38171574492793,0.0670706514254235,0.394419374099076,0.355889585710249,1965,"tags=50%, list=32%, signal=34%","CLDN2/CCND1/CYTH2/PARD6B/CLDN1/MARVELD2/CXADR/CDK4/PRKCZ/EPCAM/CLDN7/RAP2B/YBX3/EPPK1/TRAF4/PATJ/AMOTL2/SAPCD2/VAPA/TJP3/PRKCI/MTDH"
"GO:0048475","CC","GO:0048475","coated membrane",37,0.441682647441359,1.37250959045195,0.0790248003362757,0.424617473497311,0.383137712424671,2750,"tags=68%, list=44%, signal=38%","EPN1/CLINT1/CHMP1B/PDCD6/AP5S1/CHMP4A/CLTC/AP2M1/IGF2R/AP2B1/CHMP4B/CHMP2A/COPB2/COPE/COPB1/AP3B1/TMED3/AP1G1/COPZ1/SEC31A/EPS15L1/AP2A2/COPA/SAR1B/SEC24A"
"GO:0016282","CC","GO:0016282","eukaryotic 43S preinitiation complex",15,0.55000741206709,1.40592755183557,0.0875,0.443252849805604,0.399952647971542,1969,"tags=67%, list=32%, signal=46%","EIF3I/EIF3L/EIF3H/EIF3F/EIF3E/EIF1/EIF3K/EIF3M/EIF3B/EIF3C"
"GO:0005852","CC","GO:0005852","eukaryotic translation initiation factor 3 complex",13,0.568961720828971,1.4008416168556,0.0904311251314406,0.447946879200593,0.404188130015268,1969,"tags=69%, list=32%, signal=47%","EIF3I/EIF3L/EIF3H/EIF3F/EIF3E/EIF3K/EIF3M/EIF3B/EIF3C"
"GO:0030018","CC","GO:0030018","Z disc",49,-0.363689180732165,-1.33706697432627,0.0934544078698449,0.453436490230103,0.409141475421956,799,"tags=33%, list=13%, signal=29%","PSEN1/CSRP1/PPP1R12A/DNAJB6/FKBP1A/PDLIM5/SLC2A1/JPH2/TOMM6/ACTN1/MYL9/PLEC/HSPB1/FLNA/PDLIM4/PDLIM7"
"GO:0005642","CC","GO:0005642","annulate lamellae",4,0.756464124111183,1.34655158770647,0.10484668644906,0.470152765492578,0.424224781842615,1511,"tags=100%, list=24%, signal=76%","EIF5A/BICD2/RANBP2/XPO1"
"GO:0000159","CC","GO:0000159","protein phosphatase type 2A complex",7,0.644689825683258,1.34571973456067,0.118659987476518,0.497109506883565,0.448548190264552,1584,"tags=57%, list=26%, signal=43%","PPP2R5D/PPP2R1A/PPP2CA/PPP2R1B"
"GO:0016234","CC","GO:0016234","inclusion body",31,0.436683999551372,1.31337534901834,0.124087591240876,0.509333469609087,0.45957802631168,1657,"tags=45%, list=27%, signal=33%","CLU/PABPN1/HTT/ARIH1/SQSTM1/RANGAP1/PRDM16/XRN2/PSMC5/RANBP2/FBXO7/UBQLN1/GABBR1/HSP90AB1"
"GO:0048471","CC","GO:0048471","perinuclear region of cytoplasm",327,0.27744692616032,1.16199805669967,0.137331594958714,0.530332345240463,0.478525577166406,1403,"tags=26%, list=23%, signal=21%","SPP1/ANXA4/CAV2/CAV1/KRT18/PKHD1/PLD1/ITGB1/MLPH/GBP2/WWC1/APP/CLU/MAL2/SORBS2/ADAM10/STAT1/AMBRA1/TPPP3/LAMB1/ITGA2/CCNG1/RAP1GAP2/SPAG9/PRKCA/AMFR/MEX3D/TST/OBSL1/RACK1/TSTD1/TMEM184A/RPS6/ITM2C/ARF1/CLINT1/S100A16/PRKRA/VCP/EIF2AK1/PTCH1/S100A13/GBP3/EIF4A2/CYFIP2/RAB34/CD2AP/COPS6/STX8/SET/BCAP31/SEPTIN9/MCM3/MGAT1/MVP/ERBB2/PRDX5/HTT/TSC2/HEATR5B/PRKCZ/CDH1/LAMP1/PRKACA/GBF1/RANGAP1/COPS3/MAPK8IP3/RARA/SEC16A/SLC9A3R1/FKBP4/SLIRP/ATXN10/PKP4/SNX5/SYAP1/PTOV1/COBL/CREB3L2/EIF4H/TFRC/PTPRR/PPIB/YBX3"
"GO:0044298","CC","GO:0044298","cell body membrane",12,0.549064612339117,1.32224424194998,0.14218726365149,0.538656330082015,0.486036413882997,549,"tags=25%, list=9%, signal=23%","SLC12A2/ATP1A1/KCNE3"
"GO:0043195","CC","GO:0043195","terminal bouton",19,-0.449291449183256,-1.33450651649229,0.146161259235464,0.541837101439354,0.488906464075608,1496,"tags=42%, list=24%, signal=32%","RAB5A/HSPA8/CPLX2/NTRK2/SLC18A1/MICAL1/NMU/PRSS12"
"GO:0016272","CC","GO:0016272","prefoldin complex",5,0.687314814098821,1.30068889878071,0.14742653028089,0.542655100821147,0.489644555255238,1334,"tags=60%, list=22%, signal=47%","PFDN5/PFDN4/PFDN1"
"GO:0044232","CC","GO:0044232","organelle membrane contact site",15,0.511349106130162,1.30710928824209,0.150294117647059,0.546984301914517,0.493550848111909,1726,"tags=60%, list=28%, signal=43%","PDZD8/SARAF/CANX/TOMM20/AHCYL1/BCAP31/STX17/GRAMD1A/ESYT2"
"GO:0032426","CC","GO:0032426","stereocilium tip",11,0.554761601086473,1.31107785373872,0.15711897887859,0.553581611219111,0.499503683670702,1146,"tags=45%, list=19%, signal=37%","USH1C/EPS8/HOMER2/EPS8L2/SLC9A3R1"
"GO:0072558","CC","GO:0072558","NLRP1 inflammasome complex",4,-0.707188713227052,-1.35867713535763,0.164634146341463,0.56208847930363,0.507179538248604,501,"tags=75%, list=8%, signal=69%","PYCARD/CASP5/NLRP1"
"GO:0001673","CC","GO:0001673","male germ cell nucleus",6,0.639441860682917,1.27523494264809,0.171378653113088,0.56986565816987,0.51419698502343,2149,"tags=67%, list=35%, signal=44%","REC8/H2AX/RAN/MLH1"
"GO:0043025","CC","GO:0043025","neuronal cell body",165,0.298602541390652,1.17173845401355,0.171144514143686,0.56986565816987,0.51419698502343,759,"tags=17%, list=12%, signal=15%","SLC12A2/ALCAM/TGFB2/APP/NUMA1/CCL28/ATP1A1/MYO10/SORBS2/ASS1/LRP6/ENC1/CCNG1/TMPRSS3/AMFR/SLC6A6/RACK1/XRN1/PRKAA1/SPTBN2/CANX/KCNE3/HDAC1/KCNQ1/IL6ST/GLUL/TANC1/NQO1"
"GO:0035859","CC","GO:0035859","Seh1-associated complex",4,-0.698749882042391,-1.34246414048753,0.179623983739837,0.577255357340343,0.520864803972005,1264,"tags=75%, list=20%, signal=60%","WDR24/SEH1L/DEPDC5"
"GO:0009295","CC","GO:0009295","nucleoid",22,0.449199560450747,1.25466301645926,0.180337321608765,0.577255357340343,0.520864803972005,2162,"tags=64%, list=35%, signal=42%","HSPA9/POR/SLC25A5/ATP5F1B/DHX30/POLDIP2/SOD2/TUFM/LONP1/ACADVL/TFAM/POLG/HADHB/VDAC2"
"GO:0045178","CC","GO:0045178","basal part of cell",104,0.321316080161897,1.1886496980306,0.179065091731591,0.577255357340343,0.520864803972005,1406,"tags=30%, list=23%, signal=23%","SLC12A2/ERBB3/ABCC3/SLC4A4/ATP1A1/CEACAM1/ITGA2/STXBP3/AQP3/SLC6A6/SCRIB/KCNE3/ATP1B1/CLDN1/MARVELD2/MUC20/KCNQ1/ERBIN/ERBB2/CXADR/DST/ANXA1/CDH2/EPCAM/PLPP3/CLDN7/NUMB/CASK/CD81/TFRC/EPPK1"
"GO:0043209","CC","GO:0043209","myelin sheath",26,0.429976822220456,1.2476336628055,0.184990778833877,0.579634111945934,0.523011184314056,1039,"tags=35%, list=17%, signal=29%","ITGB1/PLLP/SCRIB/MARVELD2/GLUL/CALM2/ERBB2/PRKCZ/TEP1"
"GO:0070069","CC","GO:0070069","cytochrome complex",21,0.446131361968668,1.23253060105598,0.204581702189358,0.598137527166175,0.539707049703524,2222,"tags=81%, list=36%, signal=52%","COX5A/UQCRQ/UQCRC2/CYC1/COX6B1/COX7A2/COX8A/UQCRHL/COX6A1/UQCR11/COX7B/COX5B/UQCRB/NDUFA4/COX4I1/UQCRC1/SCAF1"
"GO:0035032","CC","GO:0035032","phosphatidylinositol 3-kinase complex, class III",3,-0.734592101236462,-1.292858035046,0.221411192214112,0.615546825507193,0.555415679606005,853,"tags=67%, list=14%, signal=58%","ATG14/UVRAG"
"GO:0031415","CC","GO:0031415","NatA complex",3,-0.734576484062144,-1.29283054933078,0.221411192214112,0.615546825507193,0.555415679606005,338,"tags=67%, list=5%, signal=63%","NAA11/NAA15"
"GO:0045251","CC","GO:0045251","electron transfer flavoprotein complex",3,0.716454547029625,1.17887904579093,0.246266123557366,0.635511448251759,0.573430011010629,1393,"tags=33%, list=22%, signal=26%","MADD"
"GO:0098636","CC","GO:0098636","protein complex involved in cell adhesion",23,0.42003361883238,1.1848527561106,0.249135944700461,0.638138743792224,0.575800652979144,278,"tags=17%, list=4%, signal=17%","LGALS2/ITGB1/ITGB5/ITGA2"
"GO:0044297","CC","GO:0044297","cell body",193,0.278701138595663,1.11328652890749,0.249476865845152,0.638211081368289,0.575865924088191,1303,"tags=24%, list=21%, signal=19%","SLC12A2/ALCAM/TGFB2/APP/NUMA1/CCL28/ATP1A1/MYO10/SORBS2/ASS1/LRP6/ENC1/CCNG1/TMPRSS3/AMFR/SLC6A6/ATP6AP2/RACK1/XRN1/RPS6/PRKAA1/SPTBN2/CANX/KCNE3/HDAC1/CCT2/KCNQ1/IL6ST/GLUL/TANC1/NQO1/CXADR/PRKCZ/RPL28/NRSN2/DMWD/CKB/PPP2R1A/MAPK8IP3/FKBP4/ATXN10/SLC38A2/CASP8/SYAP1/COBL/STAU2"
"GO:0031225","CC","GO:0031225","anchored component of membrane",62,-0.288699786787343,-1.12337598136492,0.255421686746988,0.641326980558279,0.578677439304383,578,"tags=18%, list=9%, signal=16%","RAET1G/XPNPEP2/RTN4RL1/CD55/CD2/CD52/VNN2/ULBP1/CD14/SEMA7A/MSLN"
"GO:0099080","CC","GO:0099080","supramolecular complex",513,0.249395126897891,1.07501351452566,0.272954663887441,0.651567398999258,0.587917498276597,1081,"tags=19%, list=17%, signal=17%","KIF12/SCTR/DCDC2/COL27A1/LMO4/KRT18/GRB7/SPTBN1/COL4A1/NUMA1/HID1/RBPMS/NPNT/REC8/SEPTIN2/COL4A2/DYNC1LI2/SHFL/CIRBP/SIMC1/KRT7/RPLP0/MISP/SORBS2/GABARAP/LZTS2/DPYSL2/KRT8/TPPP3/PPL/NCKAP1/STMN1/DBN1/DYNLL2/FAM83H/EID1/TST/PUM1/PHF2/OBSL1/NCL/CDK2AP2/FMN1/COL4A5/CDK5RAP3/XRN1/HNRNPL/TSTD1/DCX/RPS6/PARVA/ARF1/CELF1/YBX1/CHMP1B/RPS4X/SPECC1/VCP/KIAA0754/MTA1/TNNI1/CCT2/BLNK/CNOT1/PABPC4/TMEM214/PAWR/LARP1B/NFKBIZ/KRT80/CAMSAP3/CD2AP/LARP4B/HOOK3/DHX30/ATXN2L/MCRIP2/PRRC2C/DYNC1I2/CALM2/KRT19/SEPTIN9/FASTK/MYH14/CCN1/GABARAPL1/DNAL4/DST/ANXA1/DHX9/RPL28/ELAVL1/GOLGA2/SHB/KRTAP10-11/TPGS2/SQSTM1/RAC1/RANGAP1"
"GO:0110078","CC","GO:0110078","TTT complex",4,-0.58694246929541,-1.12765560010569,0.334095528455285,0.690802561292666,0.623319881046892,2561,"tags=100%, list=41%, signal=59%","TTI1/TELO2/TTI2"
"GO:0002199","CC","GO:0002199","zona pellucida receptor complex",4,0.629862144942952,1.12119245880387,0.335146719419716,0.691416112092916,0.623873495687683,1918,"tags=75%, list=31%, signal=52%","CCT2/CCT8/CCT3"
"GO:0061574","CC","GO:0061574","ASAP complex",3,0.676806905925432,1.11364144836546,0.335030549898167,0.691416112092916,0.623873495687683,1978,"tags=67%, list=32%, signal=45%","ACIN1/RNPS1"
"GO:1990777","CC","GO:1990777","lipoprotein particle",13,-0.40785182445595,-1.09685716330308,0.337518684603886,0.692503043685929,0.624854247800118,425,"tags=23%, list=7%, signal=22%","APOL1/LSR/SAA2"
