,ONTOLOGY,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
R-HSA-448424,Reactome,R-HSA-448424,Interleukin-17 signaling,12,-0.391125641,-1.005139651,0.42,1,1,462,"tags=67%, list=36%, signal=43%",7311/5604/5515/9261/6500/5606/3725/6195
R-HSA-450294,Reactome,R-HSA-450294,MAP kinase activation,12,-0.391125641,-1.005139651,0.42,1,1,462,"tags=67%, list=36%, signal=43%",7311/5604/5515/9261/6500/5606/3725/6195
R-HSA-9748784,Reactome,R-HSA-9748784,Drug ADME,3,0.589811965,1.004000791,0.505112474,1,1,21,"tags=33%, list=2%, signal=33%",2950
R-HSA-373752,Reactome,R-HSA-373752,Netrin-1 signaling,6,-0.470031948,-1.002200904,0.476744186,1,1,305,"tags=50%, list=23%, signal=38%",5781/116986/8976
R-HSA-69481,Reactome,R-HSA-69481,G2/M Checkpoints,47,0.281297142,1.001785731,0.471816284,1,1,328,"tags=34%, list=25%, signal=26%",5699/7979/7334/8368/8365/5688/5714/5695/7336/5683/7529/5698/8346/7534/8347/5691
R-HSA-2172127,Reactome,R-HSA-2172127,DAP12 interactions,11,0.393328161,1.001590455,0.436619718,1,1,793,"tags=100%, list=61%, signal=39%",27040/3107/3133/3937/567/2885/2534/22914/3822/3106/5295
R-HSA-6807505,Reactome,R-HSA-6807505,RNA polymerase II transcribes snRNA genes,6,-0.469503486,-1.001074118,0.480620155,1,1,55,"tags=67%, list=4%, signal=64%",1025/5441/5434/2957
R-HSA-5668541,Reactome,R-HSA-5668541,TNFR2 non-canonical NF-kB pathway,23,0.326798,1.000494874,0.45841785,1,1,271,"tags=35%, list=21%, signal=28%",5699/7979/5688/5714/5695/5683/7133/5698
R-HSA-111447,Reactome,R-HSA-111447,Activation of BAD and translocation to mitochondria ,6,-0.46917352,-1.000370565,0.480620155,1,1,244,"tags=50%, list=19%, signal=41%",10971/7531/5534
R-HSA-3304351,Reactome,R-HSA-3304351,Signaling by TGF-beta Receptor Complex in Cancer,3,-0.582112567,-0.999995496,0.487329435,1,1,546,"tags=100%, list=42%, signal=58%",7040/4089
R-HSA-9013694,Reactome,R-HSA-9013694,Signaling by NOTCH4,25,0.316068145,0.999938866,0.454545455,1,1,328,"tags=40%, list=25%, signal=30%",5699/7979/5688/5714/5695/5683/51107/5698/7534/5691
R-HSA-69239,Reactome,R-HSA-69239,Synthesis of DNA,24,0.32162861,0.998530519,0.479041916,1,1,328,"tags=38%, list=25%, signal=29%",5699/7979/5688/5714/5695/5683/5698/27338/5691
R-HSA-1169091,Reactome,R-HSA-1169091,Activation of NF-kappaB in B cells,21,0.33078946,0.994973191,0.453815261,1,1,271,"tags=33%, list=21%, signal=27%",5699/7979/5688/5714/5695/5683/5698
R-HSA-6783783,Reactome,R-HSA-6783783,Interleukin-10 signaling,8,0.424279655,0.99483596,0.442424242,1,1,463,"tags=50%, list=36%, signal=32%",6774/7133/6348/1230
R-HSA-69206,Reactome,R-HSA-69206,G1/S Transition,26,0.311817205,0.994585416,0.456913828,1,1,218,"tags=23%, list=17%, signal=20%",5699/7979/5688/5714/5695/5683
R-HSA-3371571,Reactome,R-HSA-3371571,HSF1-dependent transactivation,5,-0.489346965,-0.991497991,0.481262327,1,1,245,"tags=80%, list=19%, signal=65%",3312/3320/3326/2033
R-HSA-389513,Reactome,R-HSA-389513,CTLA4 inhibitory signaling,4,-0.532118072,-0.990847415,0.487077535,1,1,519,"tags=100%, list=40%, signal=60%",5527/5515/5781
R-HSA-186763,Reactome,R-HSA-186763,Downstream signal transduction,9,-0.411696893,-0.989081995,0.465116279,1,1,305,"tags=56%, list=23%, signal=43%",5781/6772/8440/1399/2889
R-HSA-180292,Reactome,R-HSA-180292,GAB1 signalosome,5,0.484799769,0.987891335,0.504032258,1,1,246,"tags=40%, list=19%, signal=33%",1445/5829
R-HSA-3371497,Reactome,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,12,-0.384040862,-0.986932735,0.442,1,1,445,"tags=50%, list=34%, signal=33%",3320/84790/84516/3326/10383/1778
R-HSA-1227986,Reactome,R-HSA-1227986,Signaling by ERBB2,7,0.431711322,0.986743945,0.472505092,1,1,89,"tags=14%, list=7%, signal=13%",11140
R-HSA-166520,Reactome,R-HSA-166520,Signaling by NTRKs,25,0.311856385,0.986614199,0.480237154,1,1,56,"tags=12%, list=4%, signal=12%",3726/1785/6774
R-HSA-114608,Reactome,R-HSA-114608,Platelet degranulation ,29,0.298022756,0.986197614,0.456521739,1,1,299,"tags=38%, list=23%, signal=30%",54676/7873/3959/81/83706/5005/967/1072/10487/54495/7114
R-HSA-76005,Reactome,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,29,0.298022756,0.986197614,0.456521739,1,1,299,"tags=38%, list=23%, signal=30%",54676/7873/3959/81/83706/5005/967/1072/10487/54495/7114
R-HSA-4086398,Reactome,R-HSA-4086398,Ca2+ pathway,8,-0.434032502,-0.985790112,0.465483235,1,1,140,"tags=25%, list=11%, signal=22%",5534/2787
R-HSA-449147,Reactome,R-HSA-449147,Signaling by Interleukins,110,0.232673718,0.985052265,0.455723542,1,1,231,"tags=21%, list=18%, signal=19%",3726/59307/5699/7979/3718/6774/302/7431/2185/9235/5293/5292/7334/27250/5688/5714/998/5695/8355/5683/1072/301/3185
R-HSA-9754189,Reactome,R-HSA-9754189,Germ layer formation at gastrulation,3,-0.572663501,-0.983763198,0.506822612,1,1,178,"tags=67%, list=14%, signal=58%",4089/5460
R-HSA-9758941,Reactome,R-HSA-9758941,Gastrulation,3,-0.572663501,-0.983763198,0.506822612,1,1,178,"tags=67%, list=14%, signal=58%",4089/5460
R-HSA-1280218,Reactome,R-HSA-1280218,Adaptive Immune System,131,0.225524545,0.983463871,0.482837529,1,1,333,"tags=30%, list=26%, signal=25%",1785/5699/7979/6892/55615/5293/1445/7334/90135/3093/3134/1535/5688/7322/6468/5714/6921/26118/998/5695/7336/5683/6923/3811/7529/51466/27040/5698/1211/1508/8655/4773/3107/7534/5908/4267/27338/5691/23480
R-HSA-9006115,Reactome,R-HSA-9006115,Signaling by NTRK2 (TRKB),4,-0.527777778,-0.982765432,0.495029821,1,1,617,"tags=100%, list=47%, signal=53%",2534/5295/5781
R-HSA-170834,Reactome,R-HSA-170834,Signaling by TGF-beta Receptor Complex,21,-0.3387656,-0.981839688,0.44047619,1,1,178,"tags=76%, list=14%, signal=67%",3688/6233/2280/22938/7311/7040/1025/4904/1278/6772/4089/2033/4738/6497/9958/8425
R-HSA-162582,Reactome,R-HSA-162582,Signal Transduction,316,0.19954054,0.980051391,0.516129032,1,1,275,"tags=23%, list=21%, signal=24%",4283/8743/3726/2778/1785/51306/1382/5699/7979/3718/55615/6774/65992/84888/7431/2185/10424/9235/80012/5293/1445/4637/11140/2874/3336/393/9219/29924/2319/5087/8368/3002/3020/8365/7171/10097/1535/5688/81926/5714/1816/4638/998/5695/2771/10589/8355/8826/54509/22919/1499/581/7919/5683/7392/1072/301/3185/51107/3727/5829/9138/103910/80351/7529/51466/27040/2309/10095/5698/1211/1107/54514
R-HSA-2555396,Reactome,R-HSA-2555396,Mitotic Metaphase and Anaphase,45,0.277108909,0.979515023,0.495884774,1,1,218,"tags=24%, list=17%, signal=21%",9798/5699/7979/5688/3837/5714/29082/5695/7341/22919/5683
R-HSA-68882,Reactome,R-HSA-68882,Mitotic Anaphase,45,0.277108909,0.979515023,0.495884774,1,1,218,"tags=24%, list=17%, signal=21%",9798/5699/7979/5688/3837/5714/29082/5695/7341/22919/5683
R-HSA-1236382,Reactome,R-HSA-1236382,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,6,0.450688609,0.977794154,0.478439425,1,1,89,"tags=17%, list=7%, signal=16%",11140
R-HSA-1643713,Reactome,R-HSA-1643713,Signaling by EGFR in Cancer,6,0.450688609,0.977794154,0.478439425,1,1,89,"tags=17%, list=7%, signal=16%",11140
R-HSA-5637815,Reactome,R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer,6,0.450688609,0.977794154,0.478439425,1,1,89,"tags=17%, list=7%, signal=16%",11140
R-HSA-8853659,Reactome,R-HSA-8853659,RET signaling,4,0.521386566,0.977709139,0.538,1,1,75,"tags=25%, list=6%, signal=24%",5293
R-HSA-168274,Reactome,R-HSA-168274,Export of Viral Ribonucleoproteins from Nucleus,3,-0.569005397,-0.977479041,0.510721248,1,1,563,"tags=100%, list=43%, signal=57%",10762/5901
R-HSA-168333,Reactome,R-HSA-168333,NEP/NS2 Interacts with the Cellular Export Machinery,3,-0.569005397,-0.977479041,0.510721248,1,1,563,"tags=100%, list=43%, signal=57%",10762/5901
R-HSA-6784531,Reactome,R-HSA-6784531,tRNA processing in the nucleus,3,-0.569005397,-0.977479041,0.510721248,1,1,563,"tags=100%, list=43%, signal=57%",10762/5901
R-HSA-72306,Reactome,R-HSA-72306,tRNA processing,3,-0.569005397,-0.977479041,0.510721248,1,1,563,"tags=100%, list=43%, signal=57%",10762/5901
R-HSA-6794362,Reactome,R-HSA-6794362,Protein-protein interactions at synapses,3,-0.567840317,-0.975477582,0.512670565,1,1,147,"tags=67%, list=11%, signal=59%",10313/9546
R-HSA-1474290,Reactome,R-HSA-1474290,Collagen formation,6,0.448218366,0.972434823,0.484599589,1,1,20,"tags=17%, list=2%, signal=16%",5339
R-HSA-175474,Reactome,R-HSA-175474,Assembly Of The HIV Virion,3,-0.565921357,-0.972181052,0.518518519,1,1,567,"tags=100%, list=44%, signal=57%",7311/5478
R-HSA-193639,Reactome,R-HSA-193639,p75NTR signals via NF-kB,3,-0.565921357,-0.972181052,0.518518519,1,1,567,"tags=100%, list=44%, signal=57%",7311/4792
R-HSA-209560,Reactome,R-HSA-209560,NF-kB is activated and signals survival,3,-0.565921357,-0.972181052,0.518518519,1,1,567,"tags=100%, list=44%, signal=57%",7311/4792
R-HSA-6804760,Reactome,R-HSA-6804760,Regulation of TP53 Activity through Methylation,3,-0.565921357,-0.972181052,0.518518519,1,1,567,"tags=100%, list=44%, signal=57%",7311/2033
R-HSA-8948747,Reactome,R-HSA-8948747,Regulation of PTEN localization,3,-0.565921357,-0.972181052,0.518518519,1,1,567,"tags=100%, list=44%, signal=57%",7311/5371
R-HSA-936964,Reactome,R-HSA-936964,Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon,3,-0.565921357,-0.972181052,0.518518519,1,1,567,"tags=100%, list=44%, signal=57%",7311/5781
R-HSA-9664873,Reactome,R-HSA-9664873,Pexophagy,3,-0.565921357,-0.972181052,0.518518519,1,1,567,"tags=100%, list=44%, signal=57%",7311/4077
R-HSA-9708530,Reactome,R-HSA-9708530,Regulation of BACH1 activity,3,-0.565921357,-0.972181052,0.518518519,1,1,567,"tags=100%, list=44%, signal=57%",7311/6500
R-HSA-2028269,Reactome,R-HSA-2028269,Signaling by Hippo,4,-0.521945173,-0.971904645,0.510934394,1,1,201,"tags=75%, list=15%, signal=64%",55233/7531/6789
R-HSA-390466,Reactome,R-HSA-390466,Chaperonin-mediated protein folding,14,0.354412417,0.971440213,0.5,1,1,264,"tags=36%, list=20%, signal=29%",6774/10575/6468/5201/83752
R-HSA-391251,Reactome,R-HSA-391251,Protein folding,14,0.354412417,0.971440213,0.5,1,1,264,"tags=36%, list=20%, signal=29%",6774/10575/6468/5201/83752
R-HSA-171319,Reactome,R-HSA-171319,Telomere Extension By Telomerase,3,-0.565266414,-0.971055942,0.520467836,1,1,405,"tags=100%, list=31%, signal=69%",55651/8607
R-HSA-8979227,Reactome,R-HSA-8979227,Triglyceride metabolism,6,0.447431296,0.97072723,0.486652977,1,1,102,"tags=17%, list=8%, signal=15%",150763
R-HSA-5607764,Reactome,R-HSA-5607764,CLEC7A (Dectin-1) signaling,32,0.291774602,0.970458703,0.470355731,1,1,280,"tags=31%, list=22%, signal=25%",5699/7979/7334/5688/7322/5714/5695/5683/5698/4773
R-HSA-68867,Reactome,R-HSA-68867,Assembly of the pre-replicative complex,58,0.258196241,0.970334794,0.506048387,1,1,347,"tags=29%, list=27%, signal=22%",5699/7979/8368/3020/8365/5688/3837/5714/5695/8355/5683/5698/8346/8347/27338/5691/8338
R-HSA-69002,Reactome,R-HSA-69002,DNA Replication Pre-Initiation,58,0.258196241,0.970334794,0.506048387,1,1,347,"tags=29%, list=27%, signal=22%",5699/7979/8368/3020/8365/5688/3837/5714/5695/8355/5683/5698/8346/8347/27338/5691/8338
R-HSA-9703648,Reactome,R-HSA-9703648,Signaling by FLT3 ITD and TKD mutants,4,0.51571694,0.967077401,0.546,1,1,78,"tags=25%, list=6%, signal=24%",5292
R-HSA-9013423,Reactome,R-HSA-9013423,RAC3 GTPase cycle,14,0.35276558,0.966926252,0.510245902,1,1,182,"tags=29%, list=14%, signal=25%",10424/9235/1535/998
R-HSA-9660537,Reactome,R-HSA-9660537,Signaling by MRAS-complex mutants,3,0.567463377,0.965958158,0.568507157,1,1,564,"tags=100%, list=43%, signal=57%",7529/5500/5501
R-HSA-9726840,Reactome,R-HSA-9726840,SHOC2 M1731 mutant abolishes MRAS complex function,3,0.567463377,0.965958158,0.568507157,1,1,564,"tags=100%, list=43%, signal=57%",7529/5500/5501
R-HSA-9726842,Reactome,R-HSA-9726842,Gain-of-function MRAS complexes activate RAF signaling,3,0.567463377,0.965958158,0.568507157,1,1,564,"tags=100%, list=43%, signal=57%",7529/5500/5501
R-HSA-382551,Reactome,R-HSA-382551,Transport of small molecules,55,0.261858731,0.965100306,0.514344262,1,1,24,"tags=9%, list=2%, signal=9%",6542/2778/55974/5699/7979
R-HSA-9006934,Reactome,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,70,0.246677138,0.964497547,0.529166667,1,1,272,"tags=27%, list=21%, signal=23%",3726/1785/3718/55615/6774/2185/1445/11140/29924/1535/998/1499/581/3185/51107/3727/5829/7529/1211
R-HSA-453279,Reactome,R-HSA-453279,Mitotic G1 phase and G1/S transition,28,0.296371026,0.963619897,0.502024291,1,1,218,"tags=21%, list=17%, signal=18%",5699/7979/5688/5714/5695/5683
R-HSA-6802948,Reactome,R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,8,-0.424248016,-0.963567239,0.489151874,1,1,76,"tags=25%, list=6%, signal=24%",7094/2335
R-HSA-936440,Reactome,R-HSA-936440,Negative regulators of DDX58/IFIH1 signaling,9,0.401430539,0.963433352,0.487654321,1,1,157,"tags=22%, list=12%, signal=20%",3093/7322
R-HSA-8878166,Reactome,R-HSA-8878166,Transcriptional regulation by RUNX2,26,0.301892425,0.962928916,0.498997996,1,1,218,"tags=27%, list=17%, signal=23%",5699/7979/5688/5714/5695/581/5683
R-HSA-445989,Reactome,R-HSA-445989,TAK1-dependent IKK and NF-kappa-B activation  ,11,-0.381777367,-0.962793177,0.491089109,1,1,317,"tags=45%, list=24%, signal=35%",351/4791/84166/4792/841
R-HSA-194138,Reactome,R-HSA-194138,Signaling by VEGF,19,0.329557406,0.961867061,0.513569937,1,1,246,"tags=32%, list=19%, signal=26%",55615/2185/1535/998/1499/5829
R-HSA-4420097,Reactome,R-HSA-4420097,VEGFA-VEGFR2 Pathway,19,0.329557406,0.961867061,0.513569937,1,1,246,"tags=32%, list=19%, signal=26%",55615/2185/1535/998/1499/5829
R-HSA-112382,Reactome,R-HSA-112382,Formation of RNA Pol II elongation complex ,8,-0.42287426,-0.960447114,0.489151874,1,1,433,"tags=75%, list=33%, signal=50%",1025/6830/5441/51224/79577/5434
R-HSA-75955,Reactome,R-HSA-75955,RNA Polymerase II Transcription Elongation,8,-0.42287426,-0.960447114,0.489151874,1,1,433,"tags=75%, list=33%, signal=50%",1025/6830/5441/51224/79577/5434
R-HSA-6811434,Reactome,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,9,-0.399524672,-0.959838821,0.496124031,1,1,266,"tags=44%, list=20%, signal=36%",84790/3831/10383/381
R-HSA-73980,Reactome,R-HSA-73980,RNA Polymerase III Transcription Termination,4,-0.514787401,-0.958576287,0.512922465,1,1,128,"tags=75%, list=10%, signal=68%",5441/4784/5434
R-HSA-74158,Reactome,R-HSA-74158,RNA Polymerase III Transcription,4,-0.514787401,-0.958576287,0.512922465,1,1,128,"tags=75%, list=10%, signal=68%",5441/4784/5434
R-HSA-749476,Reactome,R-HSA-749476,RNA Polymerase III Abortive And Retractive Initiation,4,-0.514787401,-0.958576287,0.512922465,1,1,128,"tags=75%, list=10%, signal=68%",5441/4784/5434
R-HSA-166058,Reactome,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,20,-0.329356967,-0.957366502,0.44894027,1,1,317,"tags=45%, list=24%, signal=35%",351/6500/5606/4791/84166/4792/3725/841/6195
R-HSA-168179,Reactome,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,20,-0.329356967,-0.957366502,0.44894027,1,1,317,"tags=45%, list=24%, signal=35%",351/6500/5606/4791/84166/4792/3725/841/6195
R-HSA-168188,Reactome,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,20,-0.329356967,-0.957366502,0.44894027,1,1,317,"tags=45%, list=24%, signal=35%",351/6500/5606/4791/84166/4792/3725/841/6195
R-HSA-181438,Reactome,R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,20,-0.329356967,-0.957366502,0.44894027,1,1,317,"tags=45%, list=24%, signal=35%",351/6500/5606/4791/84166/4792/3725/841/6195
R-HSA-6802946,Reactome,R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,12,-0.372184014,-0.956462249,0.476,1,1,76,"tags=17%, list=6%, signal=16%",7094/2335
R-HSA-6802949,Reactome,R-HSA-6802949,Signaling by RAS mutants,12,-0.372184014,-0.956462249,0.476,1,1,76,"tags=17%, list=6%, signal=16%",7094/2335
R-HSA-6802955,Reactome,R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,12,-0.372184014,-0.956462249,0.476,1,1,76,"tags=17%, list=6%, signal=16%",7094/2335
R-HSA-9649948,Reactome,R-HSA-9649948,Signaling downstream of RAS mutants,12,-0.372184014,-0.956462249,0.476,1,1,76,"tags=17%, list=6%, signal=16%",7094/2335
R-HSA-9656223,Reactome,R-HSA-9656223,Signaling by RAF1 mutants,12,-0.372184014,-0.956462249,0.476,1,1,76,"tags=17%, list=6%, signal=16%",7094/2335
R-HSA-451326,Reactome,R-HSA-451326,Activation of kainate receptors upon glutamate binding,6,-0.447974703,-0.955170503,0.525193798,1,1,98,"tags=100%, list=8%, signal=93%",2782/801/2783/808/2787
R-HSA-416482,Reactome,R-HSA-416482,G alpha (12/13) signalling events,6,-0.447833745,-0.954869952,0.525193798,1,1,315,"tags=50%, list=24%, signal=38%",89846/50650/2787
R-HSA-983231,Reactome,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,24,-0.320659625,-0.954606765,0.479041916,1,1,408,"tags=46%, list=31%, signal=32%",333932/84790/8358/3021/8356/3831/1794/10383/10938/8351/3659
R-HSA-5626467,Reactome,R-HSA-5626467,RHO GTPases activate IQGAPs,9,0.397142384,0.95314178,0.50617284,1,1,210,"tags=33%, list=16%, signal=28%",998/8826/1499
R-HSA-445144,Reactome,R-HSA-445144,Signal transduction by L1,3,-0.552814187,-0.949664597,0.555555556,1,1,584,"tags=100%, list=45%, signal=55%",5604/1460
R-HSA-1169410,Reactome,R-HSA-1169410,Antiviral mechanism by IFN-stimulated genes,15,-0.344774989,-0.947406295,0.455598456,1,1,323,"tags=40%, list=25%, signal=30%",1973/6772/3839/1982/8672/2316
R-HSA-5358351,Reactome,R-HSA-5358351,Signaling by Hedgehog,29,0.286263396,0.947284299,0.515810277,1,1,218,"tags=24%, list=17%, signal=21%",2778/5699/7979/5688/5714/5695/5683
R-HSA-1500931,Reactome,R-HSA-1500931,Cell-Cell communication,17,0.327911219,0.944199899,0.531697342,1,1,246,"tags=35%, list=19%, signal=29%",5339/2185/81/8826/1499/5829
R-HSA-6805567,Reactome,R-HSA-6805567,Keratinization,7,-0.424929923,-0.943800788,0.513671875,1,1,101,"tags=43%, list=8%, signal=40%",353134/386682/3856
R-HSA-2424491,Reactome,R-HSA-2424491,DAP12 signaling,9,0.392718823,0.942525232,0.514403292,1,1,793,"tags=100%, list=61%, signal=39%",27040/3133/3937/567/2885/2534/22914/3822/5295
R-HSA-9609523,Reactome,R-HSA-9609523,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,3,0.552122245,0.939843888,0.607361963,1,1,51,"tags=33%, list=4%, signal=32%",439
R-HSA-5685942,Reactome,R-HSA-5685942,HDR through Homologous Recombination (HRR),6,0.432074668,0.937410166,0.53798768,1,1,24,"tags=17%, list=2%, signal=16%",7979
R-HSA-6807878,Reactome,R-HSA-6807878,COPI-mediated anterograde transport,13,-0.353470408,-0.935233595,0.504816956,1,1,219,"tags=38%, list=17%, signal=32%",84790/84516/10383/381/1778
R-HSA-9006925,Reactome,R-HSA-9006925,Intracellular signaling by second messengers,48,0.258680525,0.930031405,0.561076605,1,1,273,"tags=29%, list=21%, signal=24%",5699/7979/55615/80012/5293/9219/5688/5714/5695/5683/80351/2309/5698/1107
R-HSA-1989781,Reactome,R-HSA-1989781,PPARA activates gene expression,5,0.455557625,0.928303722,0.578629032,1,1,92,"tags=40%, list=7%, signal=37%",4800/2874
R-HSA-400206,Reactome,R-HSA-400206,Regulation of lipid metabolism by PPARalpha,5,0.455557625,0.928303722,0.578629032,1,1,92,"tags=40%, list=7%, signal=37%",4800/2874
R-HSA-1280215,Reactome,R-HSA-1280215,Cytokine Signaling in Immune system,152,0.20660026,0.927786501,0.615560641,1,1,231,"tags=20%, list=18%, signal=18%",3726/59307/5699/7979/3718/6774/302/7431/2185/9235/5293/5292/1445/7334/27250/3134/5688/7322/3837/1974/5714/6921/998/5695/7341/8355/5683/1072/301/3185
R-HSA-9013106,Reactome,R-HSA-9013106,RHOC GTPase cycle,9,0.385499525,0.925198917,0.532921811,1,1,247,"tags=33%, list=19%, signal=27%",2319/8826/9138
R-HSA-169893,Reactome,R-HSA-169893,Prolonged ERK activation events,5,-0.455463961,-0.922845415,0.548323471,1,1,462,"tags=80%, list=36%, signal=52%",5604/5906/1399/2889
R-HSA-170968,Reactome,R-HSA-170968,Frs2-mediated activation,5,-0.455463961,-0.922845415,0.548323471,1,1,462,"tags=80%, list=36%, signal=52%",5604/5906/1399/2889
R-HSA-1236394,Reactome,R-HSA-1236394,Signaling by ERBB4,8,0.392414861,0.920120515,0.539393939,1,1,793,"tags=100%, list=61%, signal=39%",51107/3925/2885/10608/6233/6678/7311/5295
R-HSA-425561,Reactome,R-HSA-425561,Sodium/Calcium exchangers,5,0.450854031,0.918719065,0.590725806,1,1,390,"tags=40%, list=30%, signal=28%",123041/805
R-HSA-9682385,Reactome,R-HSA-9682385,FLT3 signaling in disease,6,0.421911327,0.915360229,0.562628337,1,1,78,"tags=17%, list=6%, signal=16%",5292
